user_id,item_id,event_type,rating,day
471,71,wishlist,,302
498,148,wishlist,,153
89,83,view,,236
383,241,view,,262
397,48,wishlist,,65
105,238,view,,336
280,149,view,,267
26,38,wishlist,,102
358,295,purchase,2.0,239
383,275,wishlist,,138
201,289,view,,219
352,100,purchase,,98
453,128,wishlist,,317
440,79,view,,61
26,31,purchase,3.0,42
197,9,view,,165
183,231,purchase,2.0,142
170,278,wishlist,,165
168,184,wishlist,,180
52,89,view,,220
141,31,view,,228
173,129,trade,,149
350,20,view,,180
131,70,view,,131
442,46,trade,4.0,241
478,52,trade,,103
271,290,wishlist,,8
263,163,trade,,32
232,55,view,,23
452,287,wishlist,,78
470,233,view,,88
24,171,purchase,3.0,273
115,210,trade,4.0,35
109,4,purchase,3.0,33
422,283,view,,294
450,121,view,,78
285,82,view,,312
139,145,view,,21
238,171,trade,5.0,260
499,294,view,,327
328,294,view,,9
455,292,view,,336
222,299,purchase,4.0,333
447,23,trade,,181
467,248,view,,266
144,7,view,,159
79,40,purchase,3.0,235
242,171,view,,312
188,59,purchase,1.0,217
378,225,purchase,4.0,256
268,67,trade,5.0,328
267,264,trade,5.0,292
216,197,trade,4.0,219
16,185,purchase,4.0,318
388,244,view,,246
150,108,view,,227
99,202,view,,302
110,233,wishlist,,44
191,300,wishlist,,46
240,75,view,,75
454,223,trade,5.0,212
319,34,wishlist,,78
121,72,view,,242
61,229,wishlist,,13
78,117,view,,293
29,180,view,,139
447,278,purchase,2.0,343
455,205,wishlist,,297
166,37,purchase,4.0,254
161,206,view,,278
277,14,trade,,236
264,184,view,,252
309,291,view,,261
312,200,view,,281
108,257,view,,210
106,61,wishlist,,350
246,51,view,,204
349,31,wishlist,,341
309,159,purchase,5.0,279
52,250,purchase,5.0,329
199,51,view,,68
418,251,view,,205
199,19,wishlist,,24
233,75,view,,75
302,253,purchase,,114
141,262,purchase,,338
156,170,wishlist,,124
366,175,view,,235
262,266,view,,115
499,234,purchase,4.0,249
227,46,trade,,336
461,52,view,,174
324,181,view,,16
184,18,view,,316
309,108,view,,363
421,27,view,,260
276,54,view,,157
455,17,purchase,,78
480,193,trade,,101
206,119,view,,321
385,63,purchase,4.0,224
450,229,view,,72
119,153,trade,,182
219,135,view,,242
295,13,wishlist,,118
420,219,wishlist,,11
34,52,purchase,3.0,255
260,239,view,,298
484,268,purchase,3.0,360
343,276,view,,260
202,107,purchase,3.0,45
170,176,purchase,,116
117,46,view,,190
36,236,purchase,5.0,298
222,13,wishlist,,106
154,159,trade,,199
91,177,purchase,4.0,278
146,252,view,,312
59,170,view,,6
486,71,view,,340
49,107,view,,146
457,117,trade,3.0,140
342,46,purchase,5.0,287
105,226,view,,65
303,65,view,,147
341,86,wishlist,,14
416,235,purchase,,15
295,300,view,,95
60,56,view,,231
236,132,wishlist,,211
223,1,view,,160
383,114,view,,16
69,66,view,,357
113,220,view,,37
461,225,wishlist,,283
114,250,view,,8
49,90,purchase,4.0,325
156,164,view,,150
14,82,view,,179
33,283,view,,184
223,72,wishlist,,192
417,253,view,,65
195,284,purchase,,329
196,172,view,,80
328,195,view,,134
416,207,view,,110
475,281,view,,91
381,176,view,,106
426,139,trade,,130
449,127,view,,273
467,206,view,,240
387,125,view,,184
142,26,view,,246
150,100,view,,47
59,229,view,,264
239,162,view,,68
448,168,view,,164
147,223,purchase,4.0,263
100,288,trade,4.0,30
52,275,view,,124
44,258,view,,47
481,131,view,,273
212,38,wishlist,,7
249,40,view,,49
24,198,purchase,2.0,154
66,138,trade,5.0,280
334,74,wishlist,,296
337,285,purchase,5.0,134
92,101,view,,17
28,12,view,,257
222,172,wishlist,,9
346,89,view,,48
50,97,view,,209
246,174,view,,163
379,94,view,,205
218,106,trade,3.0,65
70,143,view,,163
119,67,view,,90
25,81,purchase,4.0,339
379,7,wishlist,,58
389,178,view,,114
295,87,purchase,5.0,264
194,60,trade,2.0,306
131,176,purchase,4.0,110
156,164,view,,152
313,2,view,,298
263,93,view,,27
374,183,view,,232
326,141,view,,293
282,160,view,,241
426,121,trade,5.0,352
91,207,view,,170
289,137,view,,199
492,191,view,,327
262,277,view,,153
54,164,view,,207
435,197,view,,226
399,139,wishlist,,201
223,120,view,,287
298,183,view,,324
451,283,wishlist,,127
79,299,trade,3.0,303
78,134,view,,80
329,260,purchase,4.0,100
382,111,view,,108
482,211,view,,256
384,264,view,,51
202,76,view,,240
303,30,view,,181
441,69,view,,263
336,172,view,,125
12,56,view,,194
31,102,trade,,48
141,169,trade,,364
10,74,view,,140
294,56,wishlist,,146
204,153,trade,2.0,94
166,60,purchase,,324
85,151,view,,207
106,98,purchase,5.0,299
441,154,view,,202
421,275,trade,4.0,341
57,193,purchase,3.0,149
291,274,view,,344
14,278,purchase,5.0,112
308,33,wishlist,,55
87,242,purchase,4.0,126
291,262,view,,41
100,148,wishlist,,110
244,215,trade,,105
490,258,trade,3.0,288
280,136,view,,31
489,137,view,,110
20,52,wishlist,,46
54,121,purchase,,339
337,4,view,,159
336,83,wishlist,,19
78,283,wishlist,,213
475,276,wishlist,,37
449,11,view,,73
63,103,view,,168
155,124,wishlist,,107
164,263,view,,244
290,50,view,,302
52,237,view,,40
166,51,wishlist,,44
405,166,wishlist,,361
51,122,wishlist,,8
70,261,purchase,4.0,266
285,46,view,,61
68,236,wishlist,,153
163,234,wishlist,,38
396,110,wishlist,,243
435,230,view,,219
97,121,purchase,,19
471,130,purchase,5.0,194
63,147,view,,328
78,108,wishlist,,38
364,92,view,,26
211,203,wishlist,,94
199,231,view,,176
173,101,view,,335
255,39,view,,324
187,68,wishlist,,238
299,218,purchase,3.0,183
219,140,view,,306
114,16,view,,302
322,175,view,,178
481,189,view,,186
399,290,view,,94
230,46,view,,199
207,234,view,,13
133,22,view,,339
22,139,view,,113
3,194,view,,215
441,36,trade,4.0,52
449,279,purchase,,209
278,207,view,,51
249,38,view,,208
87,230,view,,179
446,83,view,,73
283,105,purchase,5.0,274
143,100,view,,183
311,103,view,,139
48,280,purchase,5.0,59
117,61,purchase,,177
342,183,view,,226
475,264,purchase,,3
406,149,view,,358
480,151,purchase,4.0,237
269,32,wishlist,,8
436,149,view,,147
466,169,view,,39
314,286,view,,261
390,135,view,,284
210,148,purchase,,281
19,264,purchase,,114
12,298,view,,286
329,13,purchase,3.0,285
300,75,view,,338
318,228,view,,122
421,295,view,,169
283,146,wishlist,,190
304,228,trade,3.0,142
96,4,trade,,220
291,125,view,,78
267,263,view,,34
373,130,view,,123
120,114,view,,22
43,42,view,,47
475,281,view,,300
461,55,view,,325
11,85,view,,204
316,214,purchase,4.0,137
155,289,wishlist,,92
166,5,view,,345
95,48,wishlist,,89
109,1,trade,3.0,232
364,26,purchase,2.0,203
308,199,view,,234
145,300,wishlist,,196
90,289,trade,4.0,142
85,23,view,,109
114,152,purchase,5.0,92
477,15,view,,275
472,269,view,,23
144,33,purchase,2.0,353
317,187,view,,248
152,72,trade,2.0,44
209,65,wishlist,,183
351,100,wishlist,,195
310,263,wishlist,,2
203,79,trade,,110
63,81,view,,154
273,184,view,,77
24,284,view,,295
123,55,view,,115
251,57,purchase,5.0,330
12,228,purchase,5.0,192
75,125,view,,346
144,33,view,,188
182,159,view,,230
297,74,view,,146
407,112,view,,119
43,240,view,,273
394,140,view,,225
376,143,view,,60
315,208,view,,314
359,42,purchase,,219
497,145,view,,176
91,267,wishlist,,214
35,89,purchase,,331
165,15,view,,37
409,31,view,,125
36,160,view,,280
349,13,view,,244
324,194,view,,77
102,50,view,,299
80,57,view,,325
265,263,view,,112
467,69,view,,77
311,8,view,,125
233,126,purchase,3.0,356
77,38,view,,132
224,293,view,,194
195,59,wishlist,,274
366,195,purchase,4.0,349
255,30,wishlist,,174
459,187,view,,48
51,16,trade,,83
359,145,view,,227
444,113,wishlist,,188
33,250,view,,143
162,113,wishlist,,127
251,188,purchase,3.0,197
315,259,view,,225
262,141,view,,142
417,148,purchase,,11
158,83,view,,211
297,264,view,,196
274,57,view,,344
28,65,trade,,364
253,103,purchase,,314
226,70,view,,137
444,58,purchase,5.0,336
191,96,view,,100
150,237,purchase,,358
343,4,view,,176
498,270,view,,70
192,192,purchase,4.0,12
105,264,view,,149
232,242,wishlist,,73
397,137,purchase,,355
29,139,view,,202
250,289,view,,202
101,77,purchase,,266
219,47,view,,70
453,78,view,,25
457,266,view,,137
65,101,trade,,104
105,109,view,,231
346,16,wishlist,,260
86,277,purchase,3.0,326
44,184,view,,171
328,176,wishlist,,222
449,69,view,,189
470,217,purchase,4.0,96
75,129,trade,3.0,288
477,6,trade,,0
40,151,view,,56
244,294,purchase,,328
31,33,view,,268
376,27,view,,326
35,36,view,,32
179,269,view,,351
110,98,view,,335
53,109,view,,234
164,34,view,,319
328,299,view,,162
196,76,view,,230
282,23,wishlist,,311
20,90,trade,,207
460,276,purchase,4.0,359
53,52,view,,199
218,265,wishlist,,57
44,205,trade,5.0,182
297,267,view,,101
82,202,wishlist,,164
443,155,view,,97
131,244,view,,178
217,75,view,,126
187,127,purchase,4.0,260
84,251,view,,72
49,175,purchase,4.0,22
35,300,trade,,219
281,289,view,,103
4,107,view,,80
462,92,view,,196
221,86,view,,35
327,36,view,,64
448,176,view,,122
3,240,trade,,3
275,242,view,,4
328,238,view,,85
487,235,view,,59
62,257,view,,163
66,143,purchase,,101
1,32,view,,42
75,64,purchase,4.0,99
152,275,view,,347
494,275,trade,,228
241,259,wishlist,,347
297,216,view,,186
364,96,trade,3.0,233
209,191,view,,120
100,148,view,,314
366,78,wishlist,,144
484,235,purchase,5.0,234
320,87,view,,45
297,114,view,,319
361,11,view,,145
245,253,view,,58
172,293,view,,168
20,50,view,,203
363,78,view,,15
259,219,view,,292
368,87,trade,,306
234,105,view,,147
260,65,view,,45
308,113,purchase,4.0,46
419,106,wishlist,,363
259,199,wishlist,,347
426,28,view,,106
47,254,purchase,,208
217,244,view,,201
276,220,wishlist,,255
343,32,view,,17
353,73,view,,200
341,116,purchase,4.0,8
164,32,purchase,5.0,106
422,63,view,,333
104,102,wishlist,,163
461,90,view,,364
391,103,trade,4.0,29
30,27,view,,304
302,277,view,,1
415,273,wishlist,,88
270,135,view,,142
34,290,wishlist,,92
320,96,view,,134
362,178,view,,45
125,202,view,,329
13,26,view,,70
346,259,view,,292
156,132,trade,,177
467,38,wishlist,,45
19,281,wishlist,,345
400,5,wishlist,,221
255,230,purchase,3.0,71
49,15,purchase,4.0,216
311,137,purchase,5.0,14
388,208,trade,3.0,353
444,200,view,,64
337,285,wishlist,,209
475,276,view,,340
342,70,purchase,3.0,327
83,167,view,,81
95,124,view,,353
264,209,purchase,5.0,203
44,167,view,,281
470,242,wishlist,,275
496,181,view,,298
124,290,view,,69
166,213,view,,77
223,174,trade,4.0,12
282,286,view,,272
13,24,wishlist,,148
64,56,wishlist,,198
169,266,view,,35
489,181,wishlist,,179
411,199,view,,331
59,158,view,,20
29,185,trade,5.0,308
95,190,purchase,5.0,228
288,252,view,,237
26,20,trade,4.0,9
64,290,view,,324
7,300,view,,320
19,38,purchase,,205
339,194,view,,92
83,97,view,,107
421,15,view,,21
7,256,purchase,4.0,69
416,79,wishlist,,333
364,66,purchase,4.0,186
123,221,purchase,5.0,12
358,254,wishlist,,353
48,142,view,,339
493,295,view,,253
131,159,view,,252
404,266,view,,190
113,54,view,,335
220,275,purchase,4.0,263
102,133,view,,151
288,118,purchase,,335
281,82,wishlist,,253
111,167,trade,3.0,123
79,266,trade,4.0,268
242,217,wishlist,,148
125,279,purchase,,312
288,297,view,,124
447,221,wishlist,,353
173,17,view,,156
164,185,wishlist,,16
306,108,view,,84
376,27,view,,143
89,101,purchase,,228
117,251,wishlist,,302
162,174,purchase,,2
124,20,view,,70
172,159,view,,19
347,228,purchase,5.0,175
12,186,view,,107
176,40,view,,237
306,218,purchase,,114
385,233,view,,51
58,245,purchase,4.0,85
206,275,view,,135
77,201,wishlist,,341
177,12,view,,253
115,201,purchase,4.0,149
176,133,purchase,2.0,20
409,43,purchase,5.0,40
245,153,view,,183
161,113,purchase,,213
70,300,trade,5.0,102
127,148,view,,71
434,129,trade,3.0,216
369,86,trade,4.0,51
89,15,view,,269
61,265,view,,81
8,20,view,,119
43,124,view,,120
473,164,wishlist,,223
382,17,view,,16
365,225,trade,5.0,64
469,181,view,,346
412,67,wishlist,,110
144,272,wishlist,,271
491,208,view,,46
337,71,view,,189
312,206,view,,23
440,148,trade,4.0,126
131,156,trade,5.0,238
95,15,view,,169
150,139,purchase,3.0,43
267,104,purchase,4.0,314
191,45,wishlist,,351
335,300,view,,60
348,193,view,,75
350,264,wishlist,,309
65,125,trade,,109
439,73,trade,4.0,314
43,258,view,,316
80,298,view,,290
461,130,view,,347
236,222,view,,13
184,211,purchase,5.0,226
330,249,purchase,,41
192,29,view,,162
27,110,view,,330
194,267,view,,253
285,82,purchase,5.0,177
451,291,view,,204
232,25,view,,24
140,103,view,,350
354,245,view,,35
275,75,view,,217
278,29,view,,124
426,26,view,,36
25,161,view,,125
144,26,view,,81
77,128,view,,280
87,72,view,,281
379,218,view,,344
199,271,trade,5.0,212
431,281,purchase,,44
333,246,wishlist,,194
308,218,view,,361
157,263,view,,23
22,70,view,,357
368,12,wishlist,,4
234,118,view,,186
447,273,trade,5.0,92
111,246,view,,56
452,42,purchase,,155
186,154,view,,241
73,149,view,,58
308,138,view,,120
225,54,purchase,,256
213,218,view,,181
206,230,view,,195
473,279,view,,12
191,89,view,,100
279,269,view,,146
422,85,purchase,4.0,335
475,148,purchase,,154
153,196,view,,217
105,1,view,,348
57,206,view,,49
351,61,view,,151
262,195,view,,272
378,184,view,,13
431,135,view,,289
199,192,wishlist,,110
194,285,wishlist,,1
15,143,view,,308
472,114,purchase,,40
392,65,purchase,4.0,361
486,254,purchase,4.0,29
197,88,view,,22
465,185,purchase,,296
49,90,view,,262
81,73,view,,10
45,238,purchase,,205
334,184,view,,229
270,294,purchase,,244
458,272,view,,307
30,48,view,,63
57,193,trade,,182
265,284,purchase,,4
222,86,purchase,,361
161,90,view,,208
103,87,purchase,,187
427,100,purchase,,52
215,283,view,,249
468,23,view,,108
270,298,wishlist,,27
201,78,purchase,5.0,106
330,256,view,,252
179,95,view,,113
411,100,view,,61
411,40,view,,269
169,18,trade,4.0,352
309,125,view,,83
308,113,view,,170
258,258,view,,120
349,238,view,,63
79,106,wishlist,,111
310,41,wishlist,,175
55,115,view,,307
359,166,purchase,,322
379,131,trade,,91
464,94,purchase,3.0,19
63,164,view,,306
134,57,trade,,284
129,50,view,,111
398,121,view,,240
307,188,trade,,333
301,158,view,,296
276,273,view,,16
288,91,purchase,4.0,325
398,169,purchase,,47
215,28,view,,105
111,241,view,,219
232,211,view,,245
337,115,wishlist,,361
471,57,purchase,,138
49,107,wishlist,,117
416,211,purchase,2.0,120
223,280,view,,278
52,117,view,,86
152,284,wishlist,,138
80,17,view,,143
126,189,view,,307
158,160,purchase,,60
343,219,purchase,,213
141,296,purchase,5.0,253
180,40,wishlist,,239
20,214,purchase,5.0,166
48,208,view,,91
198,37,view,,102
163,278,view,,295
304,19,purchase,3.0,245
196,222,purchase,,216
308,94,purchase,2.0,275
197,114,view,,33
321,99,purchase,3.0,318
407,146,view,,334
324,151,view,,217
345,224,view,,209
98,100,purchase,5.0,117
488,55,view,,52
481,270,view,,313
131,260,view,,185
416,109,view,,287
91,256,wishlist,,283
169,196,view,,174
421,296,wishlist,,83
499,287,purchase,,318
192,285,trade,,127
292,248,purchase,,145
168,291,view,,240
208,75,view,,281
268,15,trade,,174
141,192,wishlist,,108
479,166,purchase,,205
342,224,view,,301
276,115,view,,209
359,291,view,,221
300,161,purchase,,41
14,111,trade,3.0,229
53,239,trade,3.0,166
1,57,view,,258
217,50,view,,339
150,91,view,,355
107,189,purchase,,222
295,5,wishlist,,142
166,9,purchase,,209
439,118,view,,159
24,114,wishlist,,287
223,252,purchase,4.0,169
411,98,wishlist,,66
170,125,view,,361
252,48,trade,,154
264,37,purchase,,127
265,187,view,,208
441,57,purchase,5.0,262
180,45,view,,40
436,225,view,,193
308,270,purchase,5.0,150
330,189,view,,362
251,298,view,,243
25,199,view,,75
27,217,view,,155
349,251,purchase,4.0,306
194,126,view,,275
37,62,view,,189
226,28,view,,24
230,64,wishlist,,154
144,237,view,,219
89,85,view,,200
228,17,view,,283
469,251,trade,3.0,253
495,192,purchase,,332
123,258,purchase,3.0,181
435,224,trade,,14
493,123,view,,238
215,145,view,,76
12,246,view,,181
42,90,view,,152
46,286,view,,106
334,31,purchase,2.0,16
330,293,wishlist,,17
408,181,view,,259
77,160,purchase,5.0,268
491,217,view,,175
489,100,wishlist,,66
483,7,purchase,,343
391,8,view,,14
438,41,view,,125
418,287,view,,215
40,283,view,,302
377,177,wishlist,,44
281,290,view,,110
384,142,view,,39
160,241,view,,47
262,203,view,,249
343,278,purchase,4.0,343
334,197,view,,75
363,129,purchase,5.0,175
308,7,view,,316
35,89,purchase,,1
374,86,view,,146
438,119,trade,,319
274,79,view,,28
182,42,view,,192
17,123,view,,124
110,271,view,,232
376,174,view,,233
154,66,view,,167
311,37,view,,344
86,116,trade,5.0,115
430,46,view,,349
359,209,view,,254
246,76,view,,104
471,257,purchase,5.0,181
264,67,wishlist,,214
396,66,view,,318
480,157,view,,85
356,199,view,,318
414,281,purchase,4.0,346
407,88,wishlist,,283
193,224,view,,56
193,214,purchase,5.0,105
483,113,view,,292
47,290,trade,,100
492,214,view,,197
97,291,wishlist,,88
160,53,purchase,,294
238,124,wishlist,,26
431,44,view,,263
161,69,view,,44
152,46,view,,42
171,183,view,,27
488,73,view,,30
414,4,view,,272
46,37,wishlist,,315
455,185,purchase,3.0,160
164,263,view,,156
167,156,view,,285
380,51,view,,314
440,137,view,,28
214,31,wishlist,,52
12,36,wishlist,,195
329,254,view,,30
459,270,purchase,2.0,128
69,64,view,,72
214,65,view,,42
325,183,wishlist,,205
88,196,trade,4.0,195
489,202,view,,138
255,30,purchase,3.0,291
118,284,purchase,,324
181,110,purchase,5.0,360
104,8,view,,330
339,150,purchase,,65
131,285,view,,62
75,40,view,,95
462,23,view,,262
453,12,purchase,3.0,323
486,5,trade,4.0,282
15,115,view,,214
401,142,wishlist,,134
231,205,purchase,,174
22,12,view,,42
325,296,purchase,4.0,200
494,96,view,,199
169,151,view,,68
113,195,view,,261
227,196,view,,356
467,122,view,,199
338,214,purchase,,70
432,18,wishlist,,99
285,96,view,,301
142,238,wishlist,,40
386,1,view,,8
107,285,purchase,,266
301,166,purchase,3.0,291
149,210,purchase,5.0,235
415,32,wishlist,,119
158,256,view,,183
452,267,view,,110
328,160,view,,113
65,132,view,,284
131,265,view,,320
271,212,trade,3.0,352
339,82,view,,339
481,291,view,,81
270,275,wishlist,,56
270,135,view,,21
224,264,view,,274
373,175,view,,209
328,4,purchase,5.0,165
411,174,wishlist,,143
295,263,view,,75
41,75,view,,244
166,169,purchase,2.0,257
359,139,view,,234
495,201,view,,325
150,198,purchase,,80
220,49,trade,,315
317,117,view,,137
314,141,view,,183
399,140,wishlist,,313
207,263,view,,4
468,290,wishlist,,179
378,77,view,,56
203,20,view,,167
295,296,view,,143
75,101,trade,,110
157,86,view,,210
284,235,trade,4.0,355
26,260,wishlist,,140
5,101,wishlist,,283
3,185,wishlist,,224
383,258,view,,248
54,168,view,,213
451,121,purchase,,20
315,249,wishlist,,206
325,254,view,,322
171,203,wishlist,,153
320,50,purchase,5.0,271
421,210,view,,320
474,221,purchase,3.0,43
451,183,wishlist,,332
430,295,view,,10
345,128,wishlist,,281
72,46,view,,213
134,300,view,,244
329,164,purchase,4.0,287
313,12,trade,,42
342,289,purchase,,310
259,257,view,,35
79,288,view,,49
407,61,view,,344
52,101,purchase,5.0,344
390,182,purchase,4.0,225
228,160,trade,5.0,18
247,145,view,,313
135,67,purchase,5.0,221
275,168,view,,210
410,79,purchase,,136
394,27,view,,355
124,70,view,,184
304,40,wishlist,,339
25,143,purchase,5.0,117
393,55,view,,36
420,135,purchase,4.0,88
181,240,wishlist,,172
206,57,view,,331
495,250,view,,201
274,210,view,,109
318,41,view,,74
275,127,view,,9
428,299,trade,,248
383,241,view,,256
51,191,view,,271
396,61,trade,4.0,122
110,155,view,,153
10,118,view,,303
500,68,view,,252
343,178,wishlist,,63
285,103,purchase,,265
365,123,view,,206
19,3,view,,198
52,187,view,,347
16,34,trade,4.0,18
482,266,trade,5.0,17
251,89,wishlist,,160
161,129,wishlist,,79
57,187,purchase,,340
282,300,view,,205
347,52,trade,5.0,122
189,183,purchase,3.0,23
251,74,view,,275
110,31,wishlist,,118
411,23,trade,,38
140,275,wishlist,,158
85,156,wishlist,,116
222,286,wishlist,,160
246,291,view,,32
487,256,wishlist,,100
361,6,purchase,,344
370,146,trade,3.0,186
288,200,trade,4.0,175
93,213,view,,241
415,121,purchase,,72
454,230,view,,298
54,50,purchase,,85
39,109,view,,81
413,48,purchase,,279
291,76,trade,,156
202,164,view,,135
323,199,wishlist,,358
110,242,trade,4.0,39
57,292,view,,356
176,214,wishlist,,96
262,174,view,,105
283,277,view,,303
111,191,view,,51
275,144,wishlist,,41
134,66,view,,38
134,101,view,,165
137,50,view,,226
87,277,view,,100
1,228,wishlist,,239
465,294,view,,215
339,211,view,,278
122,194,view,,309
192,251,purchase,,33
326,47,view,,21
